"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GUY","Guyana","2002","2002",16.90001,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GUY","Guyana","2003","2003",13.81456,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GUY","Guyana","2004","2004",11.08074,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GUY","Guyana","2005","2005",13.82344,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GUY","Guyana","2006","2006",13.48169,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GUY","Guyana","2007","2007",11.52616,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GUY","Guyana","2009","2009",10.34722,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GUY","Guyana","2010","2010",11.97244,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GUY","Guyana","2011","2011",11.82504,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GUY","Guyana","2012","2012",10.26061,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GRC","Greece","2000","2000",7.07659,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GRC","Greece","2001","2001",7.70515,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GRC","Greece","2002","2002",7.91812,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GRC","Greece","2003","2003",7.9529,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GRC","Greece","2004","2004",8.42267,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","GRC","Greece","2005","2005",9.17249,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CPV","Cape Verde","2002","2002",19.76623,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CPV","Cape Verde","2004","2004",20.84048,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CPV","Cape Verde","2006","2006",17.54058,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CPV","Cape Verde","2007","2007",18.32875,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CPV","Cape Verde","2008","2008",18.62308,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CPV","Cape Verde","2009","2009",16.16892,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CPV","Cape Verde","2010","2010",14.39624,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CPV","Cape Verde","2011","2011",15.15328,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAN","Panama","2000","2000",19.83194,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAN","Panama","2001","2001",16.63913,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAN","Panama","2002","2002",16.9575,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAN","Panama","2003","2003",16.34301,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAN","Panama","2004","2004",14.56827,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAN","Panama","2008","2008",14.88983,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","PAN","Panama","2011","2011",13.01972,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2000","2000",24.59178,"‡","UIS Estimation"
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2001","2001",24.64776,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2002","2002",22.88013,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2003","2003",27.68429,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2004","2004",27.83381,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2005","2005",26.69569,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2006","2006",26.86131,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2007","2007",26.42863,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2008","2008",25.25867,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2009","2009",25.26201,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2010","2010",26.07562,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","TUN","Tunisia","2012","2012",21.61525,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","DZA","Algeria","2008","2008",11.42941,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAN","Canada","2000","2000",12.74552,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAN","Canada","2001","2001",12.32389,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAN","Canada","2002","2002",12.23728,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAN","Canada","2005","2005",12.32375,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAN","Canada","2007","2007",12.42298,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAN","Canada","2008","2008",12.06521,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAN","Canada","2009","2009",12.42582,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAN","Canada","2010","2010",12.29996,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","CAN","Canada","2011","2011",12.18817,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2000","2000",11.59721,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2001","2001",13.70554,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2002","2002",15.01681,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2003","2003",15.655,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2004","2004",15.9067,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2005","2005",16.46192,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2006","2006",18.43475,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2007","2007",20.32407,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2008","2008",20.17296,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2009","2009",18.1331,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2010","2010",15.68476,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2011","2011",18.1727,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","KGZ","Kyrgyzstan","2012","2012",18.19559,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MAC","China, Macao Special Administrative Region","2009","2009",12.90882,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MAC","China, Macao Special Administrative Region","2010","2010",15.67268,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MAC","China, Macao Special Administrative Region","2011","2011",16.13787,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","MAC","China, Macao Special Administrative Region","2012","2012",20.22375,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2000","2000",7.47054,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2001","2001",8.89935,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2002","2002",9.47443,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2003","2003",10.63662,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2004","2004",10.93355,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2005","2005",9.5924,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2006","2006",9.67682,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2007","2007",9.81596,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2008","2008",9.66711,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2009","2009",9.18133,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2010","2010",9.85753,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2011","2011",9.83438,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","SVK","Slovakia","2012","2012",9.79439,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2000","2000",28.3886,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2001","2001",24.24127,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2002","2002",16.22287,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2003","2003",20.86637,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2004","2004",21.45771,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2005","2005",20.54676,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2006","2006",22.00282,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2007","2007",18.48466,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2008","2008",18.16283,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2009","2009",18.17831,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2010","2010",16.22264,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2011","2011",22.63026,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","THA","Thailand","2012","2012",21.39677,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","USA","United States of America","2002","2002",16.5502,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","USA","United States of America","2003","2003",16.59401,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","USA","United States of America","2004","2004",15.68447,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","USA","United States of America","2005","2005",15.13099,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","USA","United States of America","2006","2006",15.1779,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","USA","United States of America","2007","2007",14.55928,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","USA","United States of America","2008","2008",14.17161,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","USA","United States of America","2009","2009",12.91058,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","USA","United States of America","2010","2010",13.16852,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","USA","United States of America","2011","2011",13.05128,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BHR","Bahrain","2006","2006",11.91866,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BHR","Bahrain","2007","2007",11.02673,,
"XGOVEXP_IMF","Expenditure on education as % of total government expenditure (%)","BHR","Bahrain","2008","2008",10.55867,,
