"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value"
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2007","2007",2592
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2008","2008",3471
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2009","2009",3561
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2010","2010",3267
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2011","2011",3372
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2012","2012",3338
"21001","Researchers (HC) - Total ","MDA","Republic of Moldova","2013","2013",3250
"21001","Researchers (HC) - Total ","MCO","Monaco","2004","2004",9
"21001","Researchers (HC) - Total ","MCO","Monaco","2005","2005",10
"21001","Researchers (HC) - Total ","MNG","Mongolia","1996","1996",1442
"21001","Researchers (HC) - Total ","MNG","Mongolia","1997","1997",1634
"21001","Researchers (HC) - Total ","MNG","Mongolia","1998","1998",1727
"21001","Researchers (HC) - Total ","MNG","Mongolia","1999","1999",1794
"21001","Researchers (HC) - Total ","MNG","Mongolia","2000","2000",1631
"21001","Researchers (HC) - Total ","MNG","Mongolia","2001","2001",2087
"21001","Researchers (HC) - Total ","MNG","Mongolia","2002","2002",1973
"21001","Researchers (HC) - Total ","MNG","Mongolia","2003","2003",1995
"21001","Researchers (HC) - Total ","MNG","Mongolia","2004","2004",1991
"21001","Researchers (HC) - Total ","MNG","Mongolia","2005","2005",1731
"21001","Researchers (HC) - Total ","MNG","Mongolia","2006","2006",1707
"21001","Researchers (HC) - Total ","MNG","Mongolia","2007","2007",1740
"21001","Researchers (HC) - Total ","MNG","Mongolia","2008","2008",1723
"21001","Researchers (HC) - Total ","MNG","Mongolia","2009","2009",1748
"21001","Researchers (HC) - Total ","MNG","Mongolia","2010","2010",1739
"21001","Researchers (HC) - Total ","MNG","Mongolia","2011","2011",1799
"21001","Researchers (HC) - Total ","MNG","Mongolia","2012","2012",1824
"21001","Researchers (HC) - Total ","MNG","Mongolia","2013","2013",1912
"21001","Researchers (HC) - Total ","MAR","Morocco","1999","1999",24713
"21001","Researchers (HC) - Total ","MAR","Morocco","2000","2000",24760
"21001","Researchers (HC) - Total ","MAR","Morocco","2001","2001",24719
"21001","Researchers (HC) - Total ","MAR","Morocco","2002","2002",25790
"21001","Researchers (HC) - Total ","MAR","Morocco","2003","2003",23559
"21001","Researchers (HC) - Total ","MAR","Morocco","2004","2004",24483
"21001","Researchers (HC) - Total ","MAR","Morocco","2005","2005",24835
"21001","Researchers (HC) - Total ","MAR","Morocco","2006","2006",28089
"21001","Researchers (HC) - Total ","MAR","Morocco","2007","2007",28633
"21001","Researchers (HC) - Total ","MAR","Morocco","2008","2008",29276
"21001","Researchers (HC) - Total ","MAR","Morocco","2010","2010",31369
"21001","Researchers (HC) - Total ","MAR","Morocco","2011","2011",36732
"21001","Researchers (HC) - Total ","MOZ","Mozambique","2002","2002",468
"21001","Researchers (HC) - Total ","MOZ","Mozambique","2006","2006",337
"21001","Researchers (HC) - Total ","MOZ","Mozambique","2008","2008",522
"21001","Researchers (HC) - Total ","MOZ","Mozambique","2009","2009",771
"21001","Researchers (HC) - Total ","MOZ","Mozambique","2010","2010",1588
"21001","Researchers (HC) - Total ","MMR","Myanmar","1997","1997",1845
"21001","Researchers (HC) - Total ","MMR","Myanmar","1998","1998",1733
"21001","Researchers (HC) - Total ","MMR","Myanmar","1999","1999",2865
"21001","Researchers (HC) - Total ","MMR","Myanmar","2001","2001",3166
"21001","Researchers (HC) - Total ","MMR","Myanmar","2002","2002",4725
"21001","Researchers (HC) - Total ","NRU","Nauru","2003","2003",19
"21001","Researchers (HC) - Total ","NPL","Nepal","2002","2002",3000,"+","National Estimation"
"21001","Researchers (HC) - Total ","NPL","Nepal","2010","2010",5123
"21001","Researchers (HC) - Total ","NIC","Nicaragua","1997","1997",459
"21001","Researchers (HC) - Total ","NIC","Nicaragua","2002","2002",256
"21001","Researchers (HC) - Total ","NIC","Nicaragua","2004","2004",326
"21001","Researchers (HC) - Total ","NER","Niger","2001","2001",133
"21001","Researchers (HC) - Total ","NER","Niger","2002","2002",128
"21001","Researchers (HC) - Total ","NER","Niger","2003","2003",117
"21001","Researchers (HC) - Total ","NER","Niger","2004","2004",131
"21001","Researchers (HC) - Total ","NER","Niger","2005","2005",129
"21001","Researchers (HC) - Total ","NGA","Nigeria","2001","2001",19447
"21001","Researchers (HC) - Total ","NGA","Nigeria","2002","2002",18973
"21001","Researchers (HC) - Total ","NGA","Nigeria","2003","2003",22690
"21001","Researchers (HC) - Total ","NGA","Nigeria","2004","2004",24727
"21001","Researchers (HC) - Total ","NGA","Nigeria","2005","2005",28533
"21001","Researchers (HC) - Total ","NGA","Nigeria","2007","2007",17624
"21001","Researchers (HC) - Total ","PSE","Palestine","2007","2007",981
"21001","Researchers (HC) - Total ","PSE","Palestine","2008","2008",992
"21001","Researchers (HC) - Total ","PSE","Palestine","2009","2009",1550
"21001","Researchers (HC) - Total ","PSE","Palestine","2010","2010",2348
"21001","Researchers (HC) - Total ","PSE","Palestine","2013","2013",4533
